2024-04-16T17:44:37
Configurations(Methods):
Name,Touch Interfaces
config01,"Button00, TS05"
config02,"Slider00, TS15, TS14, TS13, TS12, TS01"
Logs:
"config01:Button00:Measurement Value",Baseline,Threshold,Touch ON/OFF Difference,Hysteresis,Status,"config02:Slider00:Status",Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
46056,46055,800,1,10,0,-,-,-,-,-,-,-,-
46049,46055,800,-6,10,0,-,-,-,-,-,-,-,-
46063,46055,800,8,10,0,-,-,-,-,-,-,-,-
46069,46055,800,14,10,0,-,-,-,-,-,-,-,-
46143,46055,800,88,10,0,-,-,-,-,-,-,-,-
46109,46055,800,54,10,0,-,-,-,-,-,-,-,-
46070,46055,800,15,10,0,-,-,-,-,-,-,-,-
46075,46055,800,20,10,0,-,-,-,-,-,-,-,-
46084,46055,800,29,10,0,-,-,-,-,-,-,-,-
46060,46055,800,5,10,0,-,-,-,-,-,-,-,-
46053,46055,800,-2,10,0,-,-,-,-,-,-,-,-
46043,46055,800,-12,10,0,-,-,-,-,-,-,-,-
46028,46055,800,-27,10,0,-,-,-,-,-,-,-,-
46070,46055,800,15,10,0,-,-,-,-,-,-,-,-
46076,46055,800,21,10,0,-,-,-,-,-,-,-,-
46116,46055,800,61,10,0,-,-,-,-,-,-,-,-
46171,46055,800,116,10,0,-,-,-,-,-,-,-,-
46151,46055,800,96,10,0,-,-,-,-,-,-,-,-
46122,46055,800,67,10,0,-,-,-,-,-,-,-,-
46151,46055,800,96,10,0,-,-,-,-,-,-,-,-
46151,46055,800,96,10,0,-,-,-,-,-,-,-,-
46134,46055,800,79,10,0,-,-,-,-,-,-,-,-
46102,46055,800,47,10,0,-,-,-,-,-,-,-,-
46101,46055,800,46,10,0,-,-,-,-,-,-,-,-
46067,46055,800,12,10,0,-,-,-,-,-,-,-,-
46072,46079,800,-7,10,0,-,-,-,-,-,-,-,-
46074,46079,800,-5,10,0,-,-,-,-,-,-,-,-
46086,46079,800,7,10,0,-,-,-,-,-,-,-,-
46087,46079,800,8,10,0,-,-,-,-,-,-,-,-
46129,46079,800,50,10,0,-,-,-,-,-,-,-,-
46085,46079,800,6,10,0,-,-,-,-,-,-,-,-
46095,46079,800,16,10,0,-,-,-,-,-,-,-,-
46088,46079,800,9,10,0,-,-,-,-,-,-,-,-
46099,46079,800,20,10,0,-,-,-,-,-,-,-,-
46107,46079,800,28,10,0,-,-,-,-,-,-,-,-
46091,46079,800,12,10,0,-,-,-,-,-,-,-,-
46070,46079,800,-9,10,0,-,-,-,-,-,-,-,-
46074,46079,800,-5,10,0,-,-,-,-,-,-,-,-
46065,46079,800,-14,10,0,-,-,-,-,-,-,-,-
46081,46079,800,2,10,0,-,-,-,-,-,-,-,-
46063,46079,800,-16,10,0,-,-,-,-,-,-,-,-
46110,46079,800,31,10,0,-,-,-,-,-,-,-,-
46059,46079,800,-20,10,0,-,-,-,-,-,-,-,-
46085,46079,800,6,10,0,-,-,-,-,-,-,-,-
46075,46079,800,-4,10,0,-,-,-,-,-,-,-,-
46093,46079,800,14,10,0,-,-,-,-,-,-,-,-
46158,46079,800,79,10,0,-,-,-,-,-,-,-,-
46169,46079,800,90,10,0,-,-,-,-,-,-,-,-
46153,46079,800,74,10,0,-,-,-,-,-,-,-,-
46106,46079,800,27,10,0,-,-,-,-,-,-,-,-
46103,46079,800,24,10,0,-,-,-,-,-,-,-,-
46126,46079,800,47,10,0,-,-,-,-,-,-,-,-
46136,46079,800,57,10,0,-,-,-,-,-,-,-,-
46162,46079,800,83,10,0,-,-,-,-,-,-,-,-
46158,46079,800,79,10,0,-,-,-,-,-,-,-,-
46153,46079,800,74,10,0,-,-,-,-,-,-,-,-
46102,46079,800,23,10,0,-,-,-,-,-,-,-,-
46097,46079,800,18,10,0,-,-,-,-,-,-,-,-
46090,46079,800,11,10,0,-,-,-,-,-,-,-,-
46090,46079,800,11,10,0,-,-,-,-,-,-,-,-
46114,46079,800,35,10,0,-,-,-,-,-,-,-,-
46117,46079,800,38,10,0,-,-,-,-,-,-,-,-
46127,46079,800,48,10,0,-,-,-,-,-,-,-,-
46135,46079,800,56,10,0,-,-,-,-,-,-,-,-
46126,46079,800,47,10,0,-,-,-,-,-,-,-,-
46107,46079,800,28,10,0,-,-,-,-,-,-,-,-
46138,46079,800,59,10,0,-,-,-,-,-,-,-,-
46163,46079,800,84,10,0,-,-,-,-,-,-,-,-
46120,46079,800,41,10,0,-,-,-,-,-,-,-,-
46116,46079,800,37,10,0,-,-,-,-,-,-,-,-
46087,46079,800,8,10,0,-,-,-,-,-,-,-,-
46110,46079,800,31,10,0,-,-,-,-,-,-,-,-
46091,46079,800,12,10,0,-,-,-,-,-,-,-,-
46102,46079,800,23,10,0,-,-,-,-,-,-,-,-
46095,46079,800,16,10,0,-,-,-,-,-,-,-,-
46096,46079,800,17,10,0,-,-,-,-,-,-,-,-
46092,46079,800,13,10,0,-,-,-,-,-,-,-,-
46109,46079,800,30,10,0,-,-,-,-,-,-,-,-
46123,46079,800,44,10,0,-,-,-,-,-,-,-,-
46137,46079,800,58,10,0,-,-,-,-,-,-,-,-
46159,46079,800,80,10,0,-,-,-,-,-,-,-,-
46134,46079,800,55,10,0,-,-,-,-,-,-,-,-
46101,46079,800,22,10,0,-,-,-,-,-,-,-,-
46098,46079,800,19,10,0,-,-,-,-,-,-,-,-
46090,46079,800,11,10,0,-,-,-,-,-,-,-,-
46091,46079,800,12,10,0,-,-,-,-,-,-,-,-
46094,46079,800,15,10,0,-,-,-,-,-,-,-,-
46076,46079,800,-3,10,0,-,-,-,-,-,-,-,-
46087,46079,800,8,10,0,-,-,-,-,-,-,-,-
46120,46079,800,41,10,0,-,-,-,-,-,-,-,-
46126,46079,800,47,10,0,-,-,-,-,-,-,-,-
46145,46079,800,66,10,0,-,-,-,-,-,-,-,-
46143,46079,800,64,10,0,-,-,-,-,-,-,-,-
46192,46079,800,113,10,0,-,-,-,-,-,-,-,-
46149,46079,800,70,10,0,-,-,-,-,-,-,-,-
46169,46079,800,90,10,0,-,-,-,-,-,-,-,-
46177,46079,800,98,10,0,-,-,-,-,-,-,-,-
46198,46079,800,119,10,0,-,-,-,-,-,-,-,-
46178,46079,800,99,10,0,-,-,-,-,-,-,-,-
46192,46079,800,113,10,0,-,-,-,-,-,-,-,-
46168,46079,800,89,10,0,-,-,-,-,-,-,-,-
46140,46079,800,61,10,0,-,-,-,-,-,-,-,-
46109,46079,800,30,10,0,-,-,-,-,-,-,-,-
46110,46079,800,31,10,0,-,-,-,-,-,-,-,-
46106,46079,800,27,10,0,-,-,-,-,-,-,-,-
46108,46079,800,29,10,0,-,-,-,-,-,-,-,-
46196,46079,800,117,10,0,-,-,-,-,-,-,-,-
46126,46079,800,47,10,0,-,-,-,-,-,-,-,-
46086,46079,800,7,10,0,-,-,-,-,-,-,-,-
46085,46079,800,6,10,0,-,-,-,-,-,-,-,-
46106,46079,800,27,10,0,-,-,-,-,-,-,-,-
46123,46079,800,44,10,0,-,-,-,-,-,-,-,-
46128,46079,800,49,10,0,-,-,-,-,-,-,-,-
46105,46079,800,26,10,0,-,-,-,-,-,-,-,-
46048,46079,800,-31,10,0,-,-,-,-,-,-,-,-
46013,46079,800,-66,10,0,-,-,-,-,-,-,-,-
46039,46079,800,-40,10,0,-,-,-,-,-,-,-,-
46061,46079,800,-18,10,0,-,-,-,-,-,-,-,-
46072,46079,800,-7,10,0,-,-,-,-,-,-,-,-
46065,46079,800,-14,10,0,-,-,-,-,-,-,-,-
46101,46079,800,22,10,0,-,-,-,-,-,-,-,-
46095,46079,800,16,10,0,-,-,-,-,-,-,-,-
46109,46079,800,30,10,0,-,-,-,-,-,-,-,-
46125,46079,800,46,10,0,-,-,-,-,-,-,-,-
46103,46079,800,24,10,0,-,-,-,-,-,-,-,-
46066,46079,800,-13,10,0,-,-,-,-,-,-,-,-
46076,46079,800,-3,10,0,-,-,-,-,-,-,-,-
46088,46079,800,9,10,0,-,-,-,-,-,-,-,-
46081,46079,800,2,10,0,-,-,-,-,-,-,-,-
46117,46079,800,38,10,0,-,-,-,-,-,-,-,-
46098,46079,800,19,10,0,-,-,-,-,-,-,-,-
46046,46079,800,-33,10,0,-,-,-,-,-,-,-,-
46104,46079,800,25,10,0,-,-,-,-,-,-,-,-
46105,46079,800,26,10,0,-,-,-,-,-,-,-,-
46120,46079,800,41,10,0,-,-,-,-,-,-,-,-
46122,46079,800,43,10,0,-,-,-,-,-,-,-,-
46090,46079,800,11,10,0,-,-,-,-,-,-,-,-
46072,46079,800,-7,10,0,-,-,-,-,-,-,-,-
46040,46079,800,-39,10,0,-,-,-,-,-,-,-,-
46040,46079,800,-39,10,0,-,-,-,-,-,-,-,-
46053,46079,800,-26,10,0,-,-,-,-,-,-,-,-
46079,46079,800,0,10,0,-,-,-,-,-,-,-,-
46068,46079,800,-11,10,0,-,-,-,-,-,-,-,-
46139,46079,800,60,10,0,-,-,-,-,-,-,-,-
46120,46079,800,41,10,0,-,-,-,-,-,-,-,-
46104,46079,800,25,10,0,-,-,-,-,-,-,-,-
46064,46079,800,-15,10,0,-,-,-,-,-,-,-,-
46081,46079,800,2,10,0,-,-,-,-,-,-,-,-
46105,46079,800,26,10,0,-,-,-,-,-,-,-,-
46096,46079,800,17,10,0,-,-,-,-,-,-,-,-
46077,46079,800,-2,10,0,-,-,-,-,-,-,-,-
46063,46079,800,-16,10,0,-,-,-,-,-,-,-,-
46038,46079,800,-41,10,0,-,-,-,-,-,-,-,-
45995,46079,800,-84,10,0,-,-,-,-,-,-,-,-
46019,46079,800,-60,10,0,-,-,-,-,-,-,-,-
46067,46079,800,-12,10,0,-,-,-,-,-,-,-,-
46102,46079,800,23,10,0,-,-,-,-,-,-,-,-
46113,46079,800,34,10,0,-,-,-,-,-,-,-,-
46106,46079,800,27,10,0,-,-,-,-,-,-,-,-
46095,46079,800,16,10,0,-,-,-,-,-,-,-,-
46101,46079,800,22,10,0,-,-,-,-,-,-,-,-
46157,46079,800,78,10,0,-,-,-,-,-,-,-,-
46145,46079,800,66,10,0,-,-,-,-,-,-,-,-
46135,46079,800,56,10,0,-,-,-,-,-,-,-,-
46114,46079,800,35,10,0,-,-,-,-,-,-,-,-
46109,46079,800,30,10,0,-,-,-,-,-,-,-,-
46052,46079,800,-27,10,0,-,-,-,-,-,-,-,-
46080,46079,800,1,10,0,-,-,-,-,-,-,-,-
46090,46079,800,11,10,0,-,-,-,-,-,-,-,-
46152,46079,800,73,10,0,-,-,-,-,-,-,-,-
46151,46079,800,72,10,0,-,-,-,-,-,-,-,-
46087,46079,800,8,10,0,-,-,-,-,-,-,-,-
46077,46079,800,-2,10,0,-,-,-,-,-,-,-,-
46069,46079,800,-10,10,0,-,-,-,-,-,-,-,-
46126,46079,800,47,10,0,-,-,-,-,-,-,-,-
46171,46079,800,92,10,0,-,-,-,-,-,-,-,-
46195,46079,800,116,10,0,-,-,-,-,-,-,-,-
46253,46079,800,174,10,0,-,-,-,-,-,-,-,-
46200,46079,800,121,10,0,-,-,-,-,-,-,-,-
46181,46079,800,102,10,0,-,-,-,-,-,-,-,-
46189,46079,800,110,10,0,-,-,-,-,-,-,-,-
46210,46079,800,131,10,0,-,-,-,-,-,-,-,-
46252,46079,800,173,10,0,-,-,-,-,-,-,-,-
46189,46079,800,110,10,0,-,-,-,-,-,-,-,-
46138,46079,800,59,10,0,-,-,-,-,-,-,-,-
46138,46079,800,59,10,0,-,-,-,-,-,-,-,-
46114,46079,800,35,10,0,-,-,-,-,-,-,-,-
46144,46079,800,65,10,0,-,-,-,-,-,-,-,-
46202,46079,800,123,10,0,-,-,-,-,-,-,-,-
46192,46079,800,113,10,0,-,-,-,-,-,-,-,-
46194,46079,800,115,10,0,-,-,-,-,-,-,-,-
46158,46079,800,79,10,0,-,-,-,-,-,-,-,-
46181,46079,800,102,10,0,-,-,-,-,-,-,-,-
46142,46079,800,63,10,0,-,-,-,-,-,-,-,-
46138,46079,800,59,10,0,-,-,-,-,-,-,-,-
46164,46079,800,85,10,0,-,-,-,-,-,-,-,-
46114,46079,800,35,10,0,-,-,-,-,-,-,-,-
46157,46079,800,78,10,0,-,-,-,-,-,-,-,-
46148,46079,800,69,10,0,-,-,-,-,-,-,-,-
46121,46079,800,42,10,0,-,-,-,-,-,-,-,-
46046,46079,800,-33,10,0,-,-,-,-,-,-,-,-
46007,46079,800,-72,10,0,-,-,-,-,-,-,-,-
46031,46079,800,-48,10,0,-,-,-,-,-,-,-,-
46042,46079,800,-37,10,0,-,-,-,-,-,-,-,-
46071,46079,800,-8,10,0,-,-,-,-,-,-,-,-
46069,46079,800,-10,10,0,-,-,-,-,-,-,-,-
46127,46079,800,48,10,0,-,-,-,-,-,-,-,-
46110,46079,800,31,10,0,-,-,-,-,-,-,-,-
46046,46079,800,-33,10,0,-,-,-,-,-,-,-,-
46117,46079,800,38,10,0,-,-,-,-,-,-,-,-
46102,46079,800,23,10,0,-,-,-,-,-,-,-,-
46079,46079,800,0,10,0,-,-,-,-,-,-,-,-
46114,46079,800,35,10,0,-,-,-,-,-,-,-,-
46109,46079,800,30,10,0,-,-,-,-,-,-,-,-
46122,46079,800,43,10,0,-,-,-,-,-,-,-,-
46099,46079,800,20,10,0,-,-,-,-,-,-,-,-
46075,46079,800,-4,10,0,-,-,-,-,-,-,-,-
46075,46079,800,-4,10,0,-,-,-,-,-,-,-,-
46077,46079,800,-2,10,0,-,-,-,-,-,-,-,-
46082,46079,800,3,10,0,-,-,-,-,-,-,-,-
46158,46079,800,79,10,0,-,-,-,-,-,-,-,-
46152,46079,800,73,10,0,-,-,-,-,-,-,-,-
46129,46079,800,50,10,0,-,-,-,-,-,-,-,-
46126,46079,800,47,10,0,-,-,-,-,-,-,-,-
46143,46079,800,64,10,0,-,-,-,-,-,-,-,-
46157,46079,800,78,10,0,-,-,-,-,-,-,-,-
46142,46079,800,63,10,0,-,-,-,-,-,-,-,-
46153,46079,800,74,10,0,-,-,-,-,-,-,-,-
46135,46079,800,56,10,0,-,-,-,-,-,-,-,-
46141,46079,800,62,10,0,-,-,-,-,-,-,-,-
46130,46079,800,51,10,0,-,-,-,-,-,-,-,-
46160,46079,800,81,10,0,-,-,-,-,-,-,-,-
46213,46079,800,134,10,0,-,-,-,-,-,-,-,-
46186,46079,800,107,10,0,-,-,-,-,-,-,-,-
46324,46079,800,245,10,0,-,-,-,-,-,-,-,-
46248,46079,800,169,10,0,-,-,-,-,-,-,-,-
46207,46079,800,128,10,0,-,-,-,-,-,-,-,-
46168,46079,800,89,10,0,-,-,-,-,-,-,-,-
46164,46079,800,85,10,0,-,-,-,-,-,-,-,-
46119,46079,800,40,10,0,-,-,-,-,-,-,-,-
46086,46079,800,7,10,0,-,-,-,-,-,-,-,-
46067,46079,800,-12,10,0,-,-,-,-,-,-,-,-
46075,46079,800,-4,10,0,-,-,-,-,-,-,-,-
46078,46079,800,-1,10,0,-,-,-,-,-,-,-,-
46094,46079,800,15,10,0,-,-,-,-,-,-,-,-
46112,46079,800,33,10,0,-,-,-,-,-,-,-,-
46095,46079,800,16,10,0,-,-,-,-,-,-,-,-
46087,46079,800,8,10,0,-,-,-,-,-,-,-,-
46068,46079,800,-11,10,0,-,-,-,-,-,-,-,-
46074,46079,800,-5,10,0,-,-,-,-,-,-,-,-
46080,46079,800,1,10,0,-,-,-,-,-,-,-,-
46102,46079,800,23,10,0,-,-,-,-,-,-,-,-
46103,46079,800,24,10,0,-,-,-,-,-,-,-,-
46101,46079,800,22,10,0,-,-,-,-,-,-,-,-
46057,46079,800,-22,10,0,-,-,-,-,-,-,-,-
46030,46079,800,-49,10,0,-,-,-,-,-,-,-,-
46036,46079,800,-43,10,0,-,-,-,-,-,-,-,-
46028,46079,800,-51,10,0,-,-,-,-,-,-,-,-
46051,46079,800,-28,10,0,-,-,-,-,-,-,-,-
46081,46079,800,2,10,0,-,-,-,-,-,-,-,-
46114,46079,800,35,10,0,-,-,-,-,-,-,-,-
46077,46079,800,-2,10,0,-,-,-,-,-,-,-,-
46050,46079,800,-29,10,0,-,-,-,-,-,-,-,-
46061,46079,800,-18,10,0,-,-,-,-,-,-,-,-
46098,46079,800,19,10,0,-,-,-,-,-,-,-,-
46118,46079,800,39,10,0,-,-,-,-,-,-,-,-
46132,46079,800,53,10,0,-,-,-,-,-,-,-,-
46089,46079,800,10,10,0,-,-,-,-,-,-,-,-
46089,46079,800,10,10,0,-,-,-,-,-,-,-,-
46056,46079,800,-23,10,0,-,-,-,-,-,-,-,-
46061,46079,800,-18,10,0,-,-,-,-,-,-,-,-
46088,46079,800,9,10,0,-,-,-,-,-,-,-,-
46090,46079,800,11,10,0,-,-,-,-,-,-,-,-
46076,46079,800,-3,10,0,-,-,-,-,-,-,-,-
46053,46079,800,-26,10,0,-,-,-,-,-,-,-,-
46074,46111,800,-37,10,0,-,-,-,-,-,-,-,-
46076,46111,800,-35,10,0,-,-,-,-,-,-,-,-
46092,46111,800,-19,10,0,-,-,-,-,-,-,-,-
46102,46111,800,-9,10,0,-,-,-,-,-,-,-,-
46111,46111,800,0,10,0,-,-,-,-,-,-,-,-
46109,46111,800,-2,10,0,-,-,-,-,-,-,-,-
46124,46111,800,13,10,0,-,-,-,-,-,-,-,-
46126,46111,800,15,10,0,-,-,-,-,-,-,-,-
46144,46111,800,33,10,0,-,-,-,-,-,-,-,-
46161,46111,800,50,10,0,-,-,-,-,-,-,-,-
46145,46111,800,34,10,0,-,-,-,-,-,-,-,-
46199,46111,800,88,10,0,-,-,-,-,-,-,-,-
46121,46111,800,10,10,0,-,-,-,-,-,-,-,-
46136,46111,800,25,10,0,-,-,-,-,-,-,-,-
46146,46111,800,35,10,0,-,-,-,-,-,-,-,-
46156,46111,800,45,10,0,-,-,-,-,-,-,-,-
46111,46111,800,0,10,0,-,-,-,-,-,-,-,-
46086,46111,800,-25,10,0,-,-,-,-,-,-,-,-
46115,46111,800,4,10,0,-,-,-,-,-,-,-,-
46096,46111,800,-15,10,0,-,-,-,-,-,-,-,-
46138,46111,800,27,10,0,-,-,-,-,-,-,-,-
46157,46111,800,46,10,0,-,-,-,-,-,-,-,-
46104,46111,800,-7,10,0,-,-,-,-,-,-,-,-
46113,46111,800,2,10,0,-,-,-,-,-,-,-,-
46099,46111,800,-12,10,0,-,-,-,-,-,-,-,-
46098,46111,800,-13,10,0,-,-,-,-,-,-,-,-
46117,46111,800,6,10,0,-,-,-,-,-,-,-,-
46119,46111,800,8,10,0,-,-,-,-,-,-,-,-
46141,46111,800,30,10,0,-,-,-,-,-,-,-,-
46130,46111,800,19,10,0,-,-,-,-,-,-,-,-
46149,46111,800,38,10,0,-,-,-,-,-,-,-,-
46163,46111,800,52,10,0,-,-,-,-,-,-,-,-
46207,46111,800,96,10,0,-,-,-,-,-,-,-,-
46256,46111,800,145,10,0,-,-,-,-,-,-,-,-
46257,46111,800,146,10,0,-,-,-,-,-,-,-,-
46183,46111,800,72,10,0,-,-,-,-,-,-,-,-
46155,46111,800,44,10,0,-,-,-,-,-,-,-,-
46148,46111,800,37,10,0,-,-,-,-,-,-,-,-
46164,46111,800,53,10,0,-,-,-,-,-,-,-,-
46133,46111,800,22,10,0,-,-,-,-,-,-,-,-
46112,46111,800,1,10,0,-,-,-,-,-,-,-,-
46107,46111,800,-4,10,0,-,-,-,-,-,-,-,-
46082,46111,800,-29,10,0,-,-,-,-,-,-,-,-
46082,46111,800,-29,10,0,-,-,-,-,-,-,-,-
46089,46111,800,-22,10,0,-,-,-,-,-,-,-,-
46087,46111,800,-24,10,0,-,-,-,-,-,-,-,-
46115,46111,800,4,10,0,-,-,-,-,-,-,-,-
46132,46111,800,21,10,0,-,-,-,-,-,-,-,-
46126,46111,800,15,10,0,-,-,-,-,-,-,-,-
46142,46111,800,31,10,0,-,-,-,-,-,-,-,-
46162,46111,800,51,10,0,-,-,-,-,-,-,-,-
46144,46111,800,33,10,0,-,-,-,-,-,-,-,-
46160,46111,800,49,10,0,-,-,-,-,-,-,-,-
46156,46111,800,45,10,0,-,-,-,-,-,-,-,-
46157,46111,800,46,10,0,-,-,-,-,-,-,-,-
46143,46111,800,32,10,0,-,-,-,-,-,-,-,-
46112,46111,800,1,10,0,-,-,-,-,-,-,-,-
46103,46111,800,-8,10,0,-,-,-,-,-,-,-,-
46132,46111,800,21,10,0,-,-,-,-,-,-,-,-
46194,46111,800,83,10,0,-,-,-,-,-,-,-,-
46209,46111,800,98,10,0,-,-,-,-,-,-,-,-
46229,46111,800,118,10,0,-,-,-,-,-,-,-,-
46183,46111,800,72,10,0,-,-,-,-,-,-,-,-
46175,46111,800,64,10,0,-,-,-,-,-,-,-,-
46139,46111,800,28,10,0,-,-,-,-,-,-,-,-
46149,46111,800,38,10,0,-,-,-,-,-,-,-,-
46161,46111,800,50,10,0,-,-,-,-,-,-,-,-
46154,46111,800,43,10,0,-,-,-,-,-,-,-,-
46129,46111,800,18,10,0,-,-,-,-,-,-,-,-
46122,46111,800,11,10,0,-,-,-,-,-,-,-,-
46110,46111,800,-1,10,0,-,-,-,-,-,-,-,-
46112,46111,800,1,10,0,-,-,-,-,-,-,-,-
46131,46111,800,20,10,0,-,-,-,-,-,-,-,-
46122,46111,800,11,10,0,-,-,-,-,-,-,-,-
46120,46111,800,9,10,0,-,-,-,-,-,-,-,-
46086,46111,800,-25,10,0,-,-,-,-,-,-,-,-
46092,46111,800,-19,10,0,-,-,-,-,-,-,-,-
46053,46111,800,-58,10,0,-,-,-,-,-,-,-,-
46056,46111,800,-55,10,0,-,-,-,-,-,-,-,-
46075,46111,800,-36,10,0,-,-,-,-,-,-,-,-
46082,46111,800,-29,10,0,-,-,-,-,-,-,-,-
46107,46111,800,-4,10,0,-,-,-,-,-,-,-,-
46120,46111,800,9,10,0,-,-,-,-,-,-,-,-
46082,46111,800,-29,10,0,-,-,-,-,-,-,-,-
46092,46111,800,-19,10,0,-,-,-,-,-,-,-,-
46108,46111,800,-3,10,0,-,-,-,-,-,-,-,-
46109,46111,800,-2,10,0,-,-,-,-,-,-,-,-
46106,46111,800,-5,10,0,-,-,-,-,-,-,-,-
46070,46111,800,-41,10,0,-,-,-,-,-,-,-,-
46049,46111,800,-62,10,0,-,-,-,-,-,-,-,-
46036,46111,800,-75,10,0,-,-,-,-,-,-,-,-
46029,46111,800,-82,10,0,-,-,-,-,-,-,-,-
46055,46111,800,-56,10,0,-,-,-,-,-,-,-,-
46070,46111,800,-41,10,0,-,-,-,-,-,-,-,-
46077,46111,800,-34,10,0,-,-,-,-,-,-,-,-
46059,46111,800,-52,10,0,-,-,-,-,-,-,-,-
46057,46111,800,-54,10,0,-,-,-,-,-,-,-,-
46042,46111,800,-69,10,0,-,-,-,-,-,-,-,-
46039,46111,800,-72,10,0,-,-,-,-,-,-,-,-
46100,46111,800,-11,10,0,-,-,-,-,-,-,-,-
46159,46111,800,48,10,0,-,-,-,-,-,-,-,-
46137,46111,800,26,10,0,-,-,-,-,-,-,-,-
46144,46111,800,33,10,0,-,-,-,-,-,-,-,-
46154,46111,800,43,10,0,-,-,-,-,-,-,-,-
46149,46111,800,38,10,0,-,-,-,-,-,-,-,-
46134,46111,800,23,10,0,-,-,-,-,-,-,-,-
46171,46111,800,60,10,0,-,-,-,-,-,-,-,-
46129,46111,800,18,10,0,-,-,-,-,-,-,-,-
46132,46111,800,21,10,0,-,-,-,-,-,-,-,-
46143,46111,800,32,10,0,-,-,-,-,-,-,-,-
46141,46111,800,30,10,0,-,-,-,-,-,-,-,-
46155,46111,800,44,10,0,-,-,-,-,-,-,-,-
46214,46111,800,103,10,0,-,-,-,-,-,-,-,-
46217,46111,800,106,10,0,-,-,-,-,-,-,-,-
46139,46111,800,28,10,0,-,-,-,-,-,-,-,-
46111,46111,800,0,10,0,-,-,-,-,-,-,-,-
46112,46111,800,1,10,0,-,-,-,-,-,-,-,-
46105,46111,800,-6,10,0,-,-,-,-,-,-,-,-
46132,46111,800,21,10,0,-,-,-,-,-,-,-,-
46123,46111,800,12,10,0,-,-,-,-,-,-,-,-
46138,46111,800,27,10,0,-,-,-,-,-,-,-,-
46115,46111,800,4,10,0,-,-,-,-,-,-,-,-
46092,46111,800,-19,10,0,-,-,-,-,-,-,-,-
46138,46111,800,27,10,0,-,-,-,-,-,-,-,-
46224,46111,800,113,10,0,-,-,-,-,-,-,-,-
46281,46111,800,170,10,0,-,-,-,-,-,-,-,-
46235,46111,800,124,10,0,-,-,-,-,-,-,-,-
46190,46111,800,79,10,0,-,-,-,-,-,-,-,-
46163,46111,800,52,10,0,-,-,-,-,-,-,-,-
46143,46111,800,32,10,0,-,-,-,-,-,-,-,-
46134,46111,800,23,10,0,-,-,-,-,-,-,-,-
46126,46111,800,15,10,0,-,-,-,-,-,-,-,-
46139,46111,800,28,10,0,-,-,-,-,-,-,-,-
46169,46111,800,58,10,0,-,-,-,-,-,-,-,-
46173,46111,800,62,10,0,-,-,-,-,-,-,-,-
46176,46111,800,65,10,0,-,-,-,-,-,-,-,-
46212,46111,800,101,10,0,-,-,-,-,-,-,-,-
46225,46111,800,114,10,0,-,-,-,-,-,-,-,-
46271,46111,800,160,10,0,-,-,-,-,-,-,-,-
46218,46111,800,107,10,0,-,-,-,-,-,-,-,-
46215,46111,800,104,10,0,-,-,-,-,-,-,-,-
46230,46111,800,119,10,0,-,-,-,-,-,-,-,-
46217,46111,800,106,10,0,-,-,-,-,-,-,-,-
46210,46111,800,99,10,0,-,-,-,-,-,-,-,-
46234,46111,800,123,10,0,-,-,-,-,-,-,-,-
46216,46111,800,105,10,0,-,-,-,-,-,-,-,-
46222,46111,800,111,10,0,-,-,-,-,-,-,-,-
46197,46111,800,86,10,0,-,-,-,-,-,-,-,-
46197,46111,800,86,10,0,-,-,-,-,-,-,-,-
46237,46111,800,126,10,0,-,-,-,-,-,-,-,-
46253,46111,800,142,10,0,-,-,-,-,-,-,-,-
46271,46111,800,160,10,0,-,-,-,-,-,-,-,-
46236,46111,800,125,10,0,-,-,-,-,-,-,-,-
46240,46111,800,129,10,0,-,-,-,-,-,-,-,-
46248,46111,800,137,10,0,-,-,-,-,-,-,-,-
46242,46111,800,131,10,0,-,-,-,-,-,-,-,-
46272,46111,800,161,10,0,-,-,-,-,-,-,-,-
46258,46111,800,147,10,0,-,-,-,-,-,-,-,-
46262,46111,800,151,10,0,-,-,-,-,-,-,-,-
46228,46111,800,117,10,0,-,-,-,-,-,-,-,-
46206,46111,800,95,10,0,-,-,-,-,-,-,-,-
46181,46111,800,70,10,0,-,-,-,-,-,-,-,-
46189,46111,800,78,10,0,-,-,-,-,-,-,-,-
46184,46111,800,73,10,0,-,-,-,-,-,-,-,-
46312,46111,800,201,10,0,-,-,-,-,-,-,-,-
46302,46111,800,191,10,0,-,-,-,-,-,-,-,-
46266,46111,800,155,10,0,-,-,-,-,-,-,-,-
46268,46111,800,157,10,0,-,-,-,-,-,-,-,-
46268,46111,800,157,10,0,-,-,-,-,-,-,-,-
46293,46111,800,182,10,0,-,-,-,-,-,-,-,-
46278,46111,800,167,10,0,-,-,-,-,-,-,-,-
46266,46111,800,155,10,0,-,-,-,-,-,-,-,-
46230,46111,800,119,10,0,-,-,-,-,-,-,-,-
46213,46111,800,102,10,0,-,-,-,-,-,-,-,-
46240,46111,800,129,10,0,-,-,-,-,-,-,-,-
46244,46111,800,133,10,0,-,-,-,-,-,-,-,-
46339,46111,800,228,10,0,-,-,-,-,-,-,-,-
46323,46111,800,212,10,0,-,-,-,-,-,-,-,-
46268,46111,800,157,10,0,-,-,-,-,-,-,-,-
46263,46111,800,152,10,0,-,-,-,-,-,-,-,-
46221,46111,800,110,10,0,-,-,-,-,-,-,-,-
